"tavg","region","id","date"
13.8,"USA","USW00024021",2023-06-11
13.7,"USA","USW00024021",2023-06-12
14.3,"USA","USW00024021",2023-06-13
16.9,"USA","USW00024021",2023-06-14
14.2,"USA","USW00024021",2023-06-15
10,"USA","USW00024021",2023-06-16
13.2,"USA","USW00024021",2023-06-17
17.4,"USA","USW00024021",2023-06-18
16.6,"USA","USW00024021",2023-06-19
16.8,"USA","USW00024021",2023-06-20
14.5,"USA","USW00024021",2023-06-21
14.2,"USA","USW00024021",2023-06-22
12.7,"USA","USW00024021",2023-06-23
13.3,"USA","USW00024021",2023-06-24
16.1,"USA","USW00024021",2023-06-25
17.3,"USA","USW00024021",2023-06-26
17.7,"USA","USW00024021",2023-06-27
16.6,"USA","USW00024021",2023-06-28
16.7,"USA","USW00024021",2023-06-29
16.3,"USA","USW00024021",2023-06-30
19.5,"USA","USW00024021",2023-07-01
19,"USA","USW00024021",2023-07-02
22.6,"USA","USW00024021",2023-07-03
14.5,"USA","USW00024021",2023-07-04
12.6,"USA","USW00024021",2023-07-05
17.6,"USA","USW00024021",2023-07-06
15.4,"USA","USW00024021",2023-07-07
14.4,"USA","USW00024021",2023-07-08
17.2,"USA","USW00024021",2023-07-09
21.8,"USA","USW00024021",2023-07-10
24.9,"USA","USW00024021",2023-07-11
22.8,"USA","USW00024021",2023-07-12
22.4,"USA","USW00024021",2023-07-13
21.3,"USA","USW00024021",2023-07-14
21.1,"USA","USW00024021",2023-07-15
22.9,"USA","USW00024021",2023-07-16
24.5,"USA","USW00024021",2023-07-17
26.9,"USA","USW00024021",2023-07-18
24,"USA","USW00024021",2023-07-19
20.8,"USA","USW00024021",2023-07-20
19.8,"USA","USW00024021",2023-07-21
23.3,"USA","USW00024021",2023-07-22
25.4,"USA","USW00024021",2023-07-23
25,"USA","USW00024021",2023-07-24
25.4,"USA","USW00024021",2023-07-25
24.5,"USA","USW00024021",2023-07-26
23.2,"USA","USW00024021",2023-07-27
20.2,"USA","USW00024021",2023-07-28
20.2,"USA","USW00024021",2023-07-29
NA,"USA","USW00024021",2023-07-30
21.1,"USA","USW00024021",2023-07-31
21.4,"USA","USW00024021",2023-08-01
20.4,"USA","USW00024021",2023-08-02
17.4,"USA","USW00024021",2023-08-03
16.3,"USA","USW00024021",2023-08-04
16.9,"USA","USW00024021",2023-08-05
15.7,"USA","USW00024021",2023-08-06
13.9,"USA","USW00024021",2023-08-07
15.9,"USA","USW00024021",2023-08-08
17.4,"USA","USW00024021",2023-08-09
22.1,"USA","USW00024021",2023-08-10
22.1,"USA","USW00024021",2023-08-11
22.9,"USA","USW00024021",2023-08-12
19.2,"USA","USW00024021",2023-08-13
17.9,"USA","USW00024021",2023-08-14
22.6,"USA","USW00024021",2023-08-15
25.8,"USA","USW00024021",2023-08-16
24.6,"USA","USW00024021",2023-08-17
27.4,"USA","USW00024021",2023-08-18
24.2,"USA","USW00024021",2023-08-19
18.4,"USA","USW00024021",2023-08-20
22.4,"USA","USW00024021",2023-08-21
24.2,"USA","USW00024021",2023-08-22
21.8,"USA","USW00024021",2023-08-23
23.3,"USA","USW00024021",2023-08-24
21.1,"USA","USW00024021",2023-08-25
19.8,"USA","USW00024021",2023-08-26
21.2,"USA","USW00024021",2023-08-27
18.8,"USA","USW00024021",2023-08-28
18.1,"USA","USW00024021",2023-08-29
24.3,"USA","USW00024021",2023-08-30
20.9,"USA","USW00024021",2023-08-31
21.6,"USA","USW00024021",2023-09-01
21.7,"USA","USW00024021",2023-09-02
21.2,"USA","USW00024021",2023-09-03
15.6,"USA","USW00024021",2023-09-04
13.9,"USA","USW00024021",2023-09-05
16.9,"USA","USW00024021",2023-09-06
19.4,"USA","USW00024021",2023-09-07
19.8,"USA","USW00024021",2023-09-08
18.6,"USA","USW00024021",2023-09-09
16.6,"USA","USW00024021",2023-09-10
14.8,"USA","USW00024021",2023-09-11
17.6,"USA","USW00024021",2023-09-12
18.1,"USA","USW00024021",2023-09-13
13.9,"USA","USW00024021",2023-09-14
13.8,"USA","USW00024021",2023-09-15
16.5,"USA","USW00024021",2023-09-16
18.4,"USA","USW00024021",2023-09-17
20.7,"USA","USW00024021",2023-09-18
19,"USA","USW00024021",2023-09-19
16.2,"USA","USW00024021",2023-09-20
14.3,"USA","USW00024021",2023-09-21
12.5,"USA","USW00024021",2023-09-22
10.9,"USA","USW00024021",2023-09-23
12.6,"USA","USW00024021",2023-09-24
15.6,"USA","USW00024021",2023-09-25
17.8,"USA","USW00024021",2023-09-26
19.1,"USA","USW00024021",2023-09-27
17.5,"USA","USW00024021",2023-09-28
14.9,"USA","USW00024021",2023-09-29
16.2,"USA","USW00024021",2023-09-30
16.8,"USA","USW00024021",2023-10-01
19.9,"USA","USW00024023",2023-06-01
20.1,"USA","USW00024023",2023-06-02
18.3,"USA","USW00024023",2023-06-03
19.8,"USA","USW00024023",2023-06-04
21.6,"USA","USW00024023",2023-06-05
19.9,"USA","USW00024023",2023-06-06
21.5,"USA","USW00024023",2023-06-07
22.6,"USA","USW00024023",2023-06-08
22.9,"USA","USW00024023",2023-06-09
19.7,"USA","USW00024023",2023-06-10
19,"USA","USW00024023",2023-06-11
15.4,"USA","USW00024023",2023-06-12
16.4,"USA","USW00024023",2023-06-13
17.5,"USA","USW00024023",2023-06-14
21.1,"USA","USW00024023",2023-06-15
19.9,"USA","USW00024023",2023-06-16
17.2,"USA","USW00024023",2023-06-17
20.6,"USA","USW00024023",2023-06-18
24.9,"USA","USW00024023",2023-06-19
25.3,"USA","USW00024023",2023-06-20
23.7,"USA","USW00024023",2023-06-21
21.8,"USA","USW00024023",2023-06-22
21.5,"USA","USW00024023",2023-06-23
22.4,"USA","USW00024023",2023-06-24
20,"USA","USW00024023",2023-06-25
20.2,"USA","USW00024023",2023-06-26
22.4,"USA","USW00024023",2023-06-27
24.3,"USA","USW00024023",2023-06-28
24.3,"USA","USW00024023",2023-06-29
20.5,"USA","USW00024023",2023-06-30
18.6,"USA","USW00024023",2023-07-01
21.8,"USA","USW00024023",2023-07-02
24.7,"USA","USW00024023",2023-07-03
24.3,"USA","USW00024023",2023-07-04
17.2,"USA","USW00024023",2023-07-05
15.6,"USA","USW00024023",2023-07-06
20.3,"USA","USW00024023",2023-07-07
17.2,"USA","USW00024023",2023-07-08
17.2,"USA","USW00024023",2023-07-09
24.3,"USA","USW00024023",2023-07-10
23.2,"USA","USW00024023",2023-07-11
25.6,"USA","USW00024023",2023-07-12
23.2,"USA","USW00024023",2023-07-13
20.9,"USA","USW00024023",2023-07-14
22.1,"USA","USW00024023",2023-07-15
22.6,"USA","USW00024023",2023-07-16
23.3,"USA","USW00024023",2023-07-17
21.2,"USA","USW00024023",2023-07-18
23.6,"USA","USW00024023",2023-07-19
21.4,"USA","USW00024023",2023-07-20
19.8,"USA","USW00024023",2023-07-21
23.5,"USA","USW00024023",2023-07-22
22.9,"USA","USW00024023",2023-07-23
26.8,"USA","USW00024023",2023-07-24
27.1,"USA","USW00024023",2023-07-25
27.2,"USA","USW00024023",2023-07-26
28.1,"USA","USW00024023",2023-07-27
27,"USA","USW00024023",2023-07-28
26,"USA","USW00024023",2023-07-29
25.4,"USA","USW00024023",2023-07-30
25.3,"USA","USW00024023",2023-07-31
25.1,"USA","USW00024023",2023-08-01
25.3,"USA","USW00024023",2023-08-02
24.2,"USA","USW00024023",2023-08-03
24,"USA","USW00024023",2023-08-04
22.6,"USA","USW00024023",2023-08-05
21,"USA","USW00024023",2023-08-06
18.4,"USA","USW00024023",2023-08-07
18.9,"USA","USW00024023",2023-08-08
20.9,"USA","USW00024023",2023-08-09
22.6,"USA","USW00024023",2023-08-10
23.8,"USA","USW00024023",2023-08-11
23.4,"USA","USW00024023",2023-08-12
21.3,"USA","USW00024023",2023-08-13
17.3,"USA","USW00024023",2023-08-14
19.1,"USA","USW00024023",2023-08-15
24.6,"USA","USW00024023",2023-08-16
22.9,"USA","USW00024023",2023-08-17
23.8,"USA","USW00024023",2023-08-18
28.7,"USA","USW00024023",2023-08-19
26.3,"USA","USW00024023",2023-08-20
28.7,"USA","USW00024023",2023-08-21
31,"USA","USW00024023",2023-08-22
30.4,"USA","USW00024023",2023-08-23
28.8,"USA","USW00024023",2023-08-24
25.9,"USA","USW00024023",2023-08-25
21.1,"USA","USW00024023",2023-08-26
19.9,"USA","USW00024023",2023-08-27
22.4,"USA","USW00024023",2023-08-28
20.5,"USA","USW00024023",2023-08-29
21,"USA","USW00024023",2023-08-30
25.1,"USA","USW00024023",2023-08-31
27.6,"USA","USW00024023",2023-09-01
28.8,"USA","USW00024023",2023-09-02
27,"USA","USW00024023",2023-09-03
25.7,"USA","USW00024023",2023-09-04
20.4,"USA","USW00024023",2023-09-05
15,"USA","USW00024023",2023-09-06
19.2,"USA","USW00024023",2023-09-07
20.2,"USA","USW00024023",2023-09-08
20.7,"USA","USW00024023",2023-09-09
16.6,"USA","USW00024023",2023-09-10
14.9,"USA","USW00024023",2023-09-11
15.3,"USA","USW00024023",2023-09-12
17.2,"USA","USW00024023",2023-09-13
18.5,"USA","USW00024023",2023-09-14
18.1,"USA","USW00024023",2023-09-15
16.3,"USA","USW00024023",2023-09-16
16.9,"USA","USW00024023",2023-09-17
20.4,"USA","USW00024023",2023-09-18
18.4,"USA","USW00024023",2023-09-19
18.2,"USA","USW00024023",2023-09-20
18,"USA","USW00024023",2023-09-21
17.2,"USA","USW00024023",2023-09-22
18.2,"USA","USW00024023",2023-09-23
14.7,"USA","USW00024023",2023-09-24
15.4,"USA","USW00024023",2023-09-25
16.7,"USA","USW00024023",2023-09-26
15.3,"USA","USW00024023",2023-09-27
18.2,"USA","USW00024023",2023-09-28
22.8,"USA","USW00024023",2023-09-29
19.8,"USA","USW00024023",2023-09-30
25.5,"USA","USW00024023",2023-10-01
17.1,"USA","USW00024029",2023-06-01
15.5,"USA","USW00024029",2023-06-02
16.2,"USA","USW00024029",2023-06-03
18.1,"USA","USW00024029",2023-06-04
19.4,"USA","USW00024029",2023-06-05
18.1,"USA","USW00024029",2023-06-06
19.2,"USA","USW00024029",2023-06-07
19.9,"USA","USW00024029",2023-06-08
19,"USA","USW00024029",2023-06-09
15.7,"USA","USW00024029",2023-06-10
16.1,"USA","USW00024029",2023-06-11
17.3,"USA","USW00024029",2023-06-12
16.9,"USA","USW00024029",2023-06-13
17.6,"USA","USW00024029",2023-06-14
15.2,"USA","USW00024029",2023-06-15
12.6,"USA","USW00024029",2023-06-16
13.8,"USA","USW00024029",2023-06-17
16.4,"USA","USW00024029",2023-06-18
16.6,"USA","USW00024029",2023-06-19
17.3,"USA","USW00024029",2023-06-20
14.1,"USA","USW00024029",2023-06-21
14.3,"USA","USW00024029",2023-06-22
15.7,"USA","USW00024029",2023-06-23
13.1,"USA","USW00024029",2023-06-24
15.2,"USA","USW00024029",2023-06-25
18.5,"USA","USW00024029",2023-06-26
16.7,"USA","USW00024029",2023-06-27
17.7,"USA","USW00024029",2023-06-28
18.5,"USA","USW00024029",2023-06-29
19.2,"USA","USW00024029",2023-06-30
20.4,"USA","USW00024029",2023-07-01
21.2,"USA","USW00024029",2023-07-02
19.8,"USA","USW00024029",2023-07-03
14.7,"USA","USW00024029",2023-07-04
14.7,"USA","USW00024029",2023-07-05
15.9,"USA","USW00024029",2023-07-06
16.1,"USA","USW00024029",2023-07-07
17.6,"USA","USW00024029",2023-07-08
19.9,"USA","USW00024029",2023-07-09
21.8,"USA","USW00024029",2023-07-10
23.1,"USA","USW00024029",2023-07-11
21.2,"USA","USW00024029",2023-07-12
20.9,"USA","USW00024029",2023-07-13
20.3,"USA","USW00024029",2023-07-14
19.2,"USA","USW00024029",2023-07-15
21.6,"USA","USW00024029",2023-07-16
22.3,"USA","USW00024029",2023-07-17
22.9,"USA","USW00024029",2023-07-18
20.3,"USA","USW00024029",2023-07-19
19.6,"USA","USW00024029",2023-07-20
20.3,"USA","USW00024029",2023-07-21
23.2,"USA","USW00024029",2023-07-22
24.7,"USA","USW00024029",2023-07-23
26.5,"USA","USW00024029",2023-07-24
26.3,"USA","USW00024029",2023-07-25
25.6,"USA","USW00024029",2023-07-26
23.6,"USA","USW00024029",2023-07-27
21.3,"USA","USW00024029",2023-07-28
21.4,"USA","USW00024029",2023-07-29
23.2,"USA","USW00024029",2023-07-30
23.9,"USA","USW00024029",2023-07-31
24.7,"USA","USW00024029",2023-08-01
23.4,"USA","USW00024029",2023-08-02
22.1,"USA","USW00024029",2023-08-03
20.1,"USA","USW00024029",2023-08-04
16.4,"USA","USW00024029",2023-08-05
15.8,"USA","USW00024029",2023-08-06
16.6,"USA","USW00024029",2023-08-07
16.2,"USA","USW00024029",2023-08-08
18.7,"USA","USW00024029",2023-08-09
20.9,"USA","USW00024029",2023-08-10
20.6,"USA","USW00024029",2023-08-11
19.9,"USA","USW00024029",2023-08-12
19.6,"USA","USW00024029",2023-08-13
17.6,"USA","USW00024029",2023-08-14
21.2,"USA","USW00024029",2023-08-15
25.1,"USA","USW00024029",2023-08-16
21.9,"USA","USW00024029",2023-08-17
28.1,"USA","USW00024029",2023-08-18
23.9,"USA","USW00024029",2023-08-19
17.9,"USA","USW00024029",2023-08-20
19.9,"USA","USW00024029",2023-08-21
24.8,"USA","USW00024029",2023-08-22
25.1,"USA","USW00024029",2023-08-23
21.9,"USA","USW00024029",2023-08-24
20.6,"USA","USW00024029",2023-08-25
20.1,"USA","USW00024029",2023-08-26
23.4,"USA","USW00024029",2023-08-27
22.3,"USA","USW00024029",2023-08-28
21.3,"USA","USW00024029",2023-08-29
25.2,"USA","USW00024029",2023-08-30
17.3,"USA","USW00024029",2023-08-31
18.4,"USA","USW00024029",2023-09-01
26.9,"USA","USW00024029",2023-09-02
24.2,"USA","USW00024029",2023-09-03
18.9,"USA","USW00024029",2023-09-04
14.4,"USA","USW00024029",2023-09-05
17.1,"USA","USW00024029",2023-09-06
19.1,"USA","USW00024029",2023-09-07
17.7,"USA","USW00024029",2023-09-08
17.8,"USA","USW00024029",2023-09-09
15.9,"USA","USW00024029",2023-09-10
14.7,"USA","USW00024029",2023-09-11
16.2,"USA","USW00024029",2023-09-12
17,"USA","USW00024029",2023-09-13
17.2,"USA","USW00024029",2023-09-14
15.5,"USA","USW00024029",2023-09-15
16.3,"USA","USW00024029",2023-09-16
17.9,"USA","USW00024029",2023-09-17
19.7,"USA","USW00024029",2023-09-18
19.3,"USA","USW00024029",2023-09-19
16.2,"USA","USW00024029",2023-09-20
13.9,"USA","USW00024029",2023-09-21
12.7,"USA","USW00024029",2023-09-22
12.2,"USA","USW00024029",2023-09-23
13.1,"USA","USW00024029",2023-09-24
14.1,"USA","USW00024029",2023-09-25
14.4,"USA","USW00024029",2023-09-26
15.8,"USA","USW00024029",2023-09-27
14.7,"USA","USW00024029",2023-09-28
12.1,"USA","USW00024029",2023-09-29
13.2,"USA","USW00024029",2023-09-30
12.3,"USA","USW00024029",2023-10-01
17.2,"USA","USW00024128",2023-06-01
15.7,"USA","USW00024128",2023-06-02
16,"USA","USW00024128",2023-06-03
19.3,"USA","USW00024128",2023-06-04
20.8,"USA","USW00024128",2023-06-05
20,"USA","USW00024128",2023-06-06
16.4,"USA","USW00024128",2023-06-07
16.6,"USA","USW00024128",2023-06-08
16.7,"USA","USW00024128",2023-06-09
15.9,"USA","USW00024128",2023-06-10
16.4,"USA","USW00024128",2023-06-11
16.2,"USA","USW00024128",2023-06-12
17.9,"USA","USW00024128",2023-06-13
18.7,"USA","USW00024128",2023-06-14
15.8,"USA","USW00024128",2023-06-15
17.2,"USA","USW00024128",2023-06-16
18.5,"USA","USW00024128",2023-06-17
22.7,"USA","USW00024128",2023-06-18
16.5,"USA","USW00024128",2023-06-19
10.4,"USA","USW00024128",2023-06-20
15,"USA","USW00024128",2023-06-21
18.6,"USA","USW00024128",2023-06-22
19.7,"USA","USW00024128",2023-06-23
17.8,"USA","USW00024128",2023-06-24
20.3,"USA","USW00024128",2023-06-25
19.1,"USA","USW00024128",2023-06-26
18.3,"USA","USW00024128",2023-06-27
16.6,"USA","USW00024128",2023-06-28
20.8,"USA","USW00024128",2023-06-29
22.7,"USA","USW00024128",2023-06-30
25.1,"USA","USW00024128",2023-07-01
27.7,"USA","USW00024128",2023-07-02
26.3,"USA","USW00024128",2023-07-03
26.4,"USA","USW00024128",2023-07-04
25.8,"USA","USW00024128",2023-07-05
25,"USA","USW00024128",2023-07-06
25.1,"USA","USW00024128",2023-07-07
25.1,"USA","USW00024128",2023-07-08
25.9,"USA","USW00024128",2023-07-09
27.3,"USA","USW00024128",2023-07-10
23.6,"USA","USW00024128",2023-07-11
23.8,"USA","USW00024128",2023-07-12
22.8,"USA","USW00024128",2023-07-13
NA,"USA","USW00024128",2023-07-14
NA,"USA","USW00024128",2023-07-15
NA,"USA","USW00024128",2023-07-16
NA,"USA","USW00024128",2023-07-17
NA,"USA","USW00024128",2023-07-18
NA,"USA","USW00024128",2023-07-19
NA,"USA","USW00024128",2023-07-20
38.8,"USA","USW00024128",2023-07-21
27.3,"USA","USW00024128",2023-07-22
29.1,"USA","USW00024128",2023-07-23
30.4,"USA","USW00024128",2023-07-24
25.8,"USA","USW00024128",2023-07-25
26.3,"USA","USW00024128",2023-07-26
27.7,"USA","USW00024128",2023-07-27
26.6,"USA","USW00024128",2023-07-28
25.7,"USA","USW00024128",2023-07-29
27.3,"USA","USW00024128",2023-07-30
26.1,"USA","USW00024128",2023-07-31
23.9,"USA","USW00024128",2023-08-01
26.4,"USA","USW00024128",2023-08-02
24,"USA","USW00024128",2023-08-03
21.8,"USA","USW00024128",2023-08-04
22.8,"USA","USW00024128",2023-08-05
22.8,"USA","USW00024128",2023-08-06
22.2,"USA","USW00024128",2023-08-07
21.4,"USA","USW00024128",2023-08-08
23.1,"USA","USW00024128",2023-08-09
23.8,"USA","USW00024128",2023-08-10
23.3,"USA","USW00024128",2023-08-11
25.1,"USA","USW00024128",2023-08-12
27.1,"USA","USW00024128",2023-08-13
26.7,"USA","USW00024128",2023-08-14
26.6,"USA","USW00024128",2023-08-15
28.4,"USA","USW00024128",2023-08-16
26.2,"USA","USW00024128",2023-08-17
26.3,"USA","USW00024128",2023-08-18
24.3,"USA","USW00024128",2023-08-19
21.9,"USA","USW00024128",2023-08-20
17.7,"USA","USW00024128",2023-08-21
22.6,"USA","USW00024128",2023-08-22
18.8,"USA","USW00024128",2023-08-23
21.2,"USA","USW00024128",2023-08-24
25,"USA","USW00024128",2023-08-25
26.2,"USA","USW00024128",2023-08-26
22.3,"USA","USW00024128",2023-08-27
23.9,"USA","USW00024128",2023-08-28
22.5,"USA","USW00024128",2023-08-29
19.4,"USA","USW00024128",2023-08-30
20.9,"USA","USW00024128",2023-08-31
23.5,"USA","USW00024128",2023-09-01
16.8,"USA","USW00024128",2023-09-02
15.4,"USA","USW00024128",2023-09-03
14.3,"USA","USW00024128",2023-09-04
15.3,"USA","USW00024128",2023-09-05
18.5,"USA","USW00024128",2023-09-06
19.7,"USA","USW00024128",2023-09-07
19.1,"USA","USW00024128",2023-09-08
18.2,"USA","USW00024128",2023-09-09
21.2,"USA","USW00024128",2023-09-10
18.9,"USA","USW00024128",2023-09-11
20.1,"USA","USW00024128",2023-09-12
18.6,"USA","USW00024128",2023-09-13
19.1,"USA","USW00024128",2023-09-14
16.6,"USA","USW00024128",2023-09-15
18.2,"USA","USW00024128",2023-09-16
18.5,"USA","USW00024128",2023-09-17
19.7,"USA","USW00024128",2023-09-18
19.1,"USA","USW00024128",2023-09-19
17,"USA","USW00024128",2023-09-20
11.9,"USA","USW00024128",2023-09-21
9.8,"USA","USW00024128",2023-09-22
10.2,"USA","USW00024128",2023-09-23
13.1,"USA","USW00024128",2023-09-24
14.4,"USA","USW00024128",2023-09-25
15.6,"USA","USW00024128",2023-09-26
14.8,"USA","USW00024128",2023-09-27
14.2,"USA","USW00024128",2023-09-28
11.7,"USA","USW00024128",2023-09-29
13.3,"USA","USW00024128",2023-09-30
8.1,"USA","USW00024128",2023-10-01
16.7,"USA","USW00024131",2023-06-01
19.9,"USA","USW00024131",2023-06-02
20.6,"USA","USW00024131",2023-06-03
23.2,"USA","USW00024131",2023-06-04
22.9,"USA","USW00024131",2023-06-05
23.7,"USA","USW00024131",2023-06-06
21.7,"USA","USW00024131",2023-06-07
21.4,"USA","USW00024131",2023-06-08
18,"USA","USW00024131",2023-06-09
19.3,"USA","USW00024131",2023-06-10
22.2,"USA","USW00024131",2023-06-11
21.3,"USA","USW00024131",2023-06-12
22.4,"USA","USW00024131",2023-06-13
20.1,"USA","USW00024131",2023-06-14
17.8,"USA","USW00024131",2023-06-15
18.7,"USA","USW00024131",2023-06-16
21.4,"USA","USW00024131",2023-06-17
19.1,"USA","USW00024131",2023-06-18
14.1,"USA","USW00024131",2023-06-19
11.4,"USA","USW00024131",2023-06-20
13.2,"USA","USW00024131",2023-06-21
17.6,"USA","USW00024131",2023-06-22
20.1,"USA","USW00024131",2023-06-23
22.1,"USA","USW00024131",2023-06-24
23.8,"USA","USW00024131",2023-06-25
22.3,"USA","USW00024131",2023-06-26
19.5,"USA","USW00024131",2023-06-27
20.6,"USA","USW00024131",2023-06-28
22.3,"USA","USW00024131",2023-06-29
26.5,"USA","USW00024131",2023-06-30
28.7,"USA","USW00024131",2023-07-01
27.2,"USA","USW00024131",2023-07-02
26.5,"USA","USW00024131",2023-07-03
23.9,"USA","USW00024131",2023-07-04
24.1,"USA","USW00024131",2023-07-05
25.7,"USA","USW00024131",2023-07-06
27.4,"USA","USW00024131",2023-07-07
27.5,"USA","USW00024131",2023-07-08
29.1,"USA","USW00024131",2023-07-09
29.8,"USA","USW00024131",2023-07-10
26.5,"USA","USW00024131",2023-07-11
26.4,"USA","USW00024131",2023-07-12
26.7,"USA","USW00024131",2023-07-13
26.4,"USA","USW00024131",2023-07-14
28.2,"USA","USW00024131",2023-07-15
30.7,"USA","USW00024131",2023-07-16
31.1,"USA","USW00024131",2023-07-17
26.1,"USA","USW00024131",2023-07-18
26.7,"USA","USW00024131",2023-07-19
31,"USA","USW00024131",2023-07-20
30.7,"USA","USW00024131",2023-07-21
30.7,"USA","USW00024131",2023-07-22
30,"USA","USW00024131",2023-07-23
30.9,"USA","USW00024131",2023-07-24
27,"USA","USW00024131",2023-07-25
25.9,"USA","USW00024131",2023-07-26
26.8,"USA","USW00024131",2023-07-27
27,"USA","USW00024131",2023-07-28
28.7,"USA","USW00024131",2023-07-29
28.4,"USA","USW00024131",2023-07-30
26.7,"USA","USW00024131",2023-07-31
27.2,"USA","USW00024131",2023-08-01
29.2,"USA","USW00024131",2023-08-02
27.4,"USA","USW00024131",2023-08-03
22.6,"USA","USW00024131",2023-08-04
22.6,"USA","USW00024131",2023-08-05
24.4,"USA","USW00024131",2023-08-06
22.4,"USA","USW00024131",2023-08-07
18.2,"USA","USW00024131",2023-08-08
24.5,"USA","USW00024131",2023-08-09
